Month,Date,Voucher No,Voucher Type,Party Name,CV Group,Party Group,Party Location,CITY,Party Order No,Party Order Date,Product Name,DESCRIPTION,Product Group,Category,Product Sub Category,Product Brand,Device Brand,COLOR,Device Model,Billed Qty,Billed Rate,Assessable Value,Landed Rate,Landed Amount,VatCst,Sales Retn Qty,Sales Retn Rate,Sales Retn Amt,Net Amount,GST Tax %,CGST Amt,SGST Amt,IGST Amt,GST Tax Amt,Gross Sale,Net Qty,MRP,Discount,Return Discount,Scheme,Vertical,FY,MOVINGSTATUS,ASM,TYPE,STOCK,MOQ,Docket No,Docket Date,POD,Day,Avg Pur Rate,Godown,Avg Pur Amount
Apr,29-Apr-26,NE/B/00477/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1IDX6ZDB,29-Apr-26,PBLUCIDPLUSWHT,10000 mAh Magnetic Wireless Powerbank,Common Accessories,Powerbank,Lucid Plus,Stuffcool,Common,White,Universal,122,1779.07,217046.54,,,,,,,217046.54,18,19534.19,19534.19,0,39068.38,"2,56,114.92",122,3999,,,,Online,2026-2027,,Online,Magsafe Powerbank,,,.,30-Apr-26,,2026-04-29,769.3101,Bhiwandi1,93855.8322
Apr,29-Apr-26,NE/B/00477/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1IDX6ZDB,29-Apr-26,WCNMDPROSIL,Nomad Pro 140W -Multi Port Fast Charger With World Travel Plugs,Common Accessories,Chargers,Nomad Pro,Stuffcool,Common,Silver,Universal,80,3253.69,260295.2,,,,,,,260295.2,18,23426.57,23426.57,0,46853.14,"3,07,148.34",80,6999,,,,Online,2026-2027,,Online,Wall Charger,,,.,30-Apr-26,,2026-04-29,2298.9246,Bhiwandi1,183913.968
Apr,29-Apr-26,NE/B/00477/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1IDX6ZDB,29-Apr-26,WCZENO65WWHT,Zeno 65 Wall Charger Type-C Port With Retractable Type-C Cable 65W + Type-C to C Cable White,Common Accessories,Chargers,Zeno 60W,Stuffcool,Common,White,Universal,80,1626.58,130126.4,,,,,,,130126.4,18,11711.38,11711.38,0,23422.76,"1,53,549.16",80,4199,,,,Online,2026-2027,,Online,Wall Charger,,,.,30-Apr-26,,2026-04-29,896.05,Bhiwandi1,71684
Apr,29-Apr-26,NE/B/00477/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1IDX6ZDB,29-Apr-26,WCNUMEN65WHT,Numen 65 3 Port Wall Charger 2 Type C-PD + USB A White,Common Accessories,Chargers,Numen 65W,Stuffcool,Common,White,Universal,71,1138.44,80829.24,,,,,,,80829.24,18,7274.63,7274.63,0,14549.26,"95,378.50",71,2499,,,,Online,2026-2027,,Online,Wall Charger,,,.,30-Apr-26,,2026-04-29,572.5901,Bhiwandi1,40653.8971
Apr,29-Apr-26,NE/B/00477/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1IDX6ZDB,29-Apr-26,WCNMDIIWHT,Nomad II -Multi Port Fast Charger With World Travel Plugs,Common Accessories,Chargers,Multi Port Fast Charger With World Travel Plugs,Stuffcool,Common,White,Universal,61,2168.95,132305.95,,,,,,,132305.95,18,11907.54,11907.54,0,23815.08,"1,56,121.03",61,4999,,,,Online,2026-2027,,Online,Wall Charger,,,.,30-Apr-26,,2026-04-29,1438.4438,Bhiwandi1,87745.0718
Apr,29-Apr-26,NE/B/00477/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1IDX6ZDB,29-Apr-26,WCSFC65WSIL,So Far 3 Port Wall Charger 2 C +1 USB A 65W With AC Cord,Common Accessories,Chargers,So Far 65W Charger,Stuffcool,Common,Silver,Universal,54,1518.1,81977.4,,,,,,,81977.4,18,7377.97,7377.97,0,14755.94,"96,733.34",54,3499,,,,Online,2026-2027,,Online,Wall Charger,,,.,30-Apr-26,,2026-04-29,970.45,Bhiwandi1,52404.3
Apr,29-Apr-26,NE/B/00479/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,37I5VBIY,29-Apr-26,WCZENO30WWHT,Zeno Wall Charger USB-C port+Type C Cable 30W White,Common Accessories,Chargers,Zeno 30W,Stuffcool,Common,White,Universal,94,1084.2,101914.8,,,,,,,101914.8,18,9172.33,9172.33,0,18344.66,"1,20,259.46",94,2299,,,,Online,2026-2027,,Online,Wall Charger,,,.,30-Apr-26,,2026-04-29,509.28,Bhiwandi1,47872.32
Apr,29-Apr-26,NE/B/00479/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,37I5VBIY,29-Apr-26,WCJTPRO70WSIL,JetSet Pro - Four Port World Travel Adaptor Built In 70W Charger,Common Accessories,Chargers,World Travel Charger,Stuffcool,Common,Silver,Universal,53,1789.29,94832.37,,,,,,,94832.37,18,8534.91,8534.91,0,17069.82,"1,11,902.19",53,4999,,,,Online,2026-2027,,Online,Wall Charger,,,.,30-Apr-26,,2026-04-29,1050.58,Bhiwandi1,55680.74
Apr,29-Apr-26,NE/B/00481/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,461I3GQA,29-Apr-26,WCNMDPROSIL,Nomad Pro 140W -Multi Port Fast Charger With World Travel Plugs,Common Accessories,Chargers,Nomad Pro,Stuffcool,Common,Silver,Universal,178,3253.69,579156.82,,,,,,,579156.82,18,52124.11,52124.11,0,104248.22,"6,83,405.04",178,6999,,,,Online,2026-2027,,Online,Wall Charger,,,.,30-Apr-26,,2026-04-29,2298.9246,Bhiwandi1,409208.5788
Apr,29-Apr-26,NE/B/00481/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,461I3GQA,29-Apr-26,PBROAM10WHT,"Roam 10,000 mAh QCPD powerbank",Common Accessories,Powerbank,Roam,Stuffcool,Common,White,Universal,110,889.24,97816.4,,,,,,,97816.4,18,8803.48,8803.48,0,17606.96,"1,15,423.36",110,2999,,,,Online,2026-2027,,Online,QCPD Powerbank,,,.,30-Apr-26,,2026-04-29,477.03,Stock Hold,52473.3
Apr,29-Apr-26,NE/B/00481/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,461I3GQA,29-Apr-26,WCJTPRO70WSIL,JetSet Pro - Four Port World Travel Adaptor Built In 70W Charger,Common Accessories,Chargers,World Travel Charger,Stuffcool,Common,Silver,Universal,79,1789.29,141353.91,,,,,,,141353.91,18,12721.85,12721.85,0,25443.7,"1,66,797.61",79,4999,,,,Online,2026-2027,,Online,Wall Charger,,,.,30-Apr-26,,2026-04-29,1050.58,Bhiwandi1,82995.82
Apr,29-Apr-26,NE/B/00481/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,461I3GQA,29-Apr-26,WCZENO65WWHT,Zeno 65 Wall Charger Type-C Port With Retractable Type-C Cable 65W + Type-C to C Cable White,Common Accessories,Chargers,Zeno 60W,Stuffcool,Common,White,Universal,76,1626.58,123620.08,,,,,,,123620.08,18,11125.81,11125.81,0,22251.62,"1,45,871.70",76,4199,,,,Online,2026-2027,,Online,Wall Charger,,,.,30-Apr-26,,2026-04-29,896.05,Bhiwandi1,68099.8
May,7-May-26,NE/B/00621/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1IDX6ZDB,7-May-26,PBGIGAMAXGRY,"Giga Max 25,000 mAh QCPD Powerbank With Type C Cable",Common Accessories,Powerbank,Giga Max,Stuffcool,Common,Grey,Universal,477,3284.1,1566515.7,,,,,,,1566515.7,18,140986.41,140986.41,0,281972.82,"18,48,488.52",477,5999,,,,Online,2026-2027,,Online,Laptop Powerbank,,,.,7-May-26,,2026-05-07,2145.9899,Bhiwandi1,1023637.182
May,7-May-26,NE/B/00622/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1IDX6ZDB,7-May-26,WCEMP75SIL,Empire 75W Multiplug GAN Charger with World Travel Adapter,Common Accessories,Chargers,Empire,Stuffcool,Common,Silver,Universal,53,2168.95,114954.35,,,,,,,114954.35,18,10345.89,10345.89,0,20691.78,"1,35,646.13",53,4799,,,,Online,2026-2027,,Online,Wall Charger,,,.,7-May-26,,2026-05-07,1338.1576,Bhiwandi1,70922.3528
May,7-May-26,NE/B/00622/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1IDX6ZDB,7-May-26,WCJTPRO70WSIL,JetSet Pro - Four Port World Travel Adaptor Built In 70W Charger,Common Accessories,Chargers,World Travel Charger,Stuffcool,Common,Silver,Universal,49,1789.29,87675.21,,,,,,,87675.21,18,7890.77,7890.77,0,15781.54,"1,03,456.75",49,4999,,,,Online,2026-2027,,Online,Wall Charger,,,.,7-May-26,,2026-05-07,1050.58,Bhiwandi1,51478.42
May,7-May-26,NE/B/00622/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1IDX6ZDB,7-May-26,DUPLOBLK,Duplo 2 In 1 Cable 140W With E-Marker Chip 1.2M,Common Accessories,Cables,2 in 1 Duplo Cable,Stuffcool,Common,Black,Universal,40,698.69,27947.6,,,,,,,27947.6,18,2515.28,2515.28,0,5030.56,"32,978.16",40,1699,,,,Online,2026-2027,,Online,Multi Cable,,,.,7-May-26,,2026-05-07,382.475,Bhiwandi1,15299
May,7-May-26,NE/B/00624/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,2F43G7VY,7-May-26,PBMAJORULTRASIL,65W- 20000 mAh QCPD Powerbank,Common Accessories,Powerbank,"65W- 20000 mAh QCPD Powerbank
","Stuffcool
","Common
","Silver
","Universal
",200,1601.1,320220,,,,,,,320220,18,28819.8,28819.8,0,57639.6,"3,77,859.60",200,4999,,,,Online,2026-2027,,Online,Laptop Powerbank,,,.,7-May-26,,2026-05-07,1354.195,Online,270839
May,7-May-26,NE/B/00624/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,2F43G7VY,7-May-26,WCNUMEN65WHT,Numen 65 3 Port Wall Charger 2 Type C-PD + USB A White,Common Accessories,Chargers,Numen 65W,Stuffcool,Common,White,Universal,150,1138.44,170766,,,,,,,170766,18,15368.94,15368.94,0,30737.88,"2,01,503.88",150,2499,,,,Online,2026-2027,,Online,Wall Charger,,,.,7-May-26,,2026-05-07,572.5901,Bhiwandi1,85888.515
May,7-May-26,NE/B/00624/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,2F43G7VY,7-May-26,WCNMDPROSIL,Nomad Pro 140W -Multi Port Fast Charger With World Travel Plugs,Common Accessories,Chargers,Nomad Pro,Stuffcool,Common,Silver,Universal,100,3253.69,325369,,,,,,,325369,18,29283.21,29283.21,0,58566.42,"3,83,935.42",100,6999,,,,Online,2026-2027,,Online,Wall Charger,,,.,7-May-26,,2026-05-07,2298.9246,Bhiwandi1,229892.46
May,7-May-26,NE/B/00624/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,2F43G7VY,7-May-26,PBCLICK20TNM,20000mAh Magnetic Wireless Powerbank,Common Accessories,Powerbank,Click 20,Stuffcool,Common,Titanium,Universal,100,2075.68,207568,,,,,,,207568,18,18681.12,18681.12,0,37362.24,"2,44,930.24",100,3999,,,,Online,2026-2027,,Online,Magsafe Powerbank,,,.,7-May-26,,2026-05-07,909.7331,Bhiwandi1,90973.31
May,7-May-26,NE/B/00624/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,2F43G7VY,7-May-26,WCZENO65WWHT,Zeno 65 Wall Charger Type-C Port With Retractable Type-C Cable 65W + Type-C to C Cable White,Common Accessories,Chargers,Zeno 60W,Stuffcool,Common,White,Universal,100,1626.58,162658,,,,,,,162658,18,14639.22,14639.22,0,29278.44,"1,91,936.44",100,4199,,,,Online,2026-2027,,Online,Wall Charger,,,.,7-May-26,,2026-05-07,896.05,Bhiwandi1,89605
